"Time (s)","Pressure (hPa)"
3.265888943E1,9.977577515E2
3.269894714E1,9.977541504E2
3.273890271E1,9.977647705E2
3.277889953E1,9.977640381E2
3.281891536E1,9.977697754E2
3.285890380E1,9.977702637E2
3.289887703E1,9.977543335E2
3.293889901E1,9.977513428E2
3.297890109E1,9.977552490E2
3.301889443E1,9.977732544E2
3.305889068E1,9.977657471E2
3.309889276E1,9.977635498E2
3.313889818E1,9.977482300E2
3.317889297E1,9.977480469E2
3.321889359E1,9.977557373E2
3.325888609E1,9.977466431E2
3.329888818E1,9.977657471E2
3.333889203E1,9.977535400E2
3.337887161E1,9.977579346E2
3.341890276E1,9.977654419E2
3.345890953E1,9.977668457E2
3.349889161E1,9.977601318E2
3.353888453E1,9.977510376E2
3.357889755E1,9.977565308E2
3.361888526E1,9.977672729E2
3.365889776E1,9.977380981E2
3.369896245E1,9.977426147E2
3.373890255E1,9.977499390E2
3.377891484E1,9.977449341E2
3.381889693E1,9.977399292E2
3.385887182E1,9.977594604E2
3.389889443E1,9.977658691E2
3.393893120E1,9.977493286E2
3.397888953E1,9.977521362E2
3.401895229E1,9.977462158E2
3.405889266E1,9.977502441E2
3.409896464E1,9.977423096E2
3.413896146E1,9.977369995E2
3.417896630E1,9.977454224E2
3.421894062E1,9.977388306E2
3.425896672E1,9.977451172E2
3.429895568E1,9.977463379E2
3.433895370E1,9.977524414E2
3.437895839E1,9.977516479E2
3.441893812E1,9.977562256E2
3.445893818E1,9.977597656E2
3.449889812E1,9.977512207E2
3.453889630E1,9.977374268E2
3.457890604E1,9.977413330E2
3.461890005E1,9.977641602E2
3.465888651E1,9.977277832E2
3.469891453E1,9.977410278E2
3.473895062E1,9.977443237E2
3.477889786E1,9.977494507E2
3.481889880E1,9.977285156E2
3.485895734E1,9.977521362E2
3.489889411E1,9.977496338E2
3.493889682E1,9.977415161E2
3.497894859E1,9.977476196E2
3.501894078E1,9.977543335E2
3.505892984E1,9.977337036E2
3.509896318E1,9.977423096E2
3.513895526E1,9.977288818E2
3.517887307E1,9.977416382E2
3.521886854E1,9.977235107E2
3.525890328E1,9.977203979E2
3.529889682E1,9.977313232E2
3.533889734E1,9.977459106E2
3.537888870E1,9.977477417E2
3.541889453E1,9.977376099E2
3.545890286E1,9.977549438E2
3.549889276E1,9.977466431E2
3.553890193E1,9.977538452E2
3.557890464E1,9.977297974E2
3.561891047E1,9.977401123E2
3.565888338E1,9.977321167E2
3.569890297E1,9.977304077E2
3.573890536E1,9.977390137E2
3.577890401E1,9.977175903E2
3.581889672E1,9.977480469E2
3.585890297E1,9.977449341E2
3.589889661E1,9.977310181E2
3.593894016E1,9.977387085E2
3.597894536E1,9.977488403E2
3.601893672E1,9.977463379E2
3.605895646E1,9.977302856E2
3.609894172E1,9.977437134E2
3.613889464E1,9.977286987E2
3.617889104E1,9.977393188E2
3.621889604E1,9.977438354E2
3.625889234E1,9.977308960E2
3.629894401E1,9.977395020E2
3.633894276E1,9.977188721E2
3.637888682E1,9.977221069E2
3.641889776E1,9.977233887E2
3.645889286E1,9.977362061E2
3.649889338E1,9.977286987E2
3.653891078E1,9.977315063E2
3.657890536E1,9.977310181E2
3.661888995E1,9.977174683E2
3.665889776E1,9.977205811E2
3.669896854E1,9.977280884E2
3.673889443E1,9.977319946E2
3.677891021E1,9.977108765E2
3.681886995E1,9.977203979E2
3.685886953E1,9.977046509E2
3.689889630E1,9.977224731E2
3.693893588E1,9.977227783E2
3.697889089E1,9.977232056E2
3.701895630E1,9.977285156E2
3.705895078E1,9.977071533E2
3.709895422E1,9.977055664E2
3.713894437E1,9.977232056E2
3.717890849E1,9.977155762E2
3.721890021E1,9.977252808E2
3.725891172E1,9.977268066E2
3.729893703E1,9.977207031E2
3.733894943E1,9.977111816E2
3.737894464E1,9.977124634E2
3.741895661E1,9.977263794E2
3.745896214E1,9.977113647E2
3.749890078E1,9.977093506E2
3.753890693E1,9.977260132E2
3.757891422E1,9.977135620E2
3.761890109E1,9.977192993E2
3.765894964E1,9.977224731E2
3.769889974E1,9.976980591E2
3.773890271E1,9.977247925E2
3.777889687E1,9.977150879E2
3.781893432E1,9.977146606E2
3.785890151E1,9.977125854E2
3.789889328E1,9.977163696E2
3.793896078E1,9.977133789E2
3.797897286E1,9.977200928E2
3.801894505E1,9.977149658E2
3.805895776E1,9.977082520E2
3.809896745E1,9.977219849E2
3.813896266E1,9.977136841E2
3.817889839E1,9.977077637E2
3.821889651E1,9.977010498E2
3.825889724E1,9.977016602E2
3.829889547E1,9.977027588E2
3.833889437E1,9.977108765E2
3.837890786E1,9.976929321E2
3.841891130E1,9.977183838E2
3.845889234E1,9.977247925E2
3.849887870E1,9.977324219E2
3.853890401E1,9.977225952E2
3.857889193E1,9.976982422E2
3.861887026E1,9.977171631E2
3.865888953E1,9.977004395E2
3.869889286E1,9.977049561E2
3.873890234E1,9.976935425E2
3.877888776E1,9.976941528E2
3.881890182E1,9.977093506E2
3.885889422E1,9.977189941E2
3.889891422E1,9.977174683E2
3.893887495E1,9.977058716E2
3.897896870E1,9.977138672E2
3.901894974E1,9.977186890E2
3.905895901E1,9.977018433E2
3.909894203E1,9.977008667E2
3.913895359E1,9.977072754E2
3.917894547E1,9.976937256E2
3.921888953E1,9.977091675E2
3.925888953E1,9.977039795E2
3.929889870E1,9.977047729E2
3.933891432E1,9.977036743E2
3.937886984E1,9.977146606E2
3.941887026E1,9.977160645E2
3.945895547E1,9.977119751E2
3.949889443E1,9.977022705E2
3.953890838E1,9.977036743E2
3.957890495E1,9.977010498E2
3.961890443E1,9.977218018E2
3.965894859E1,9.976918335E2
3.969889401E1,9.976846313E2
3.973889755E1,9.976871338E2
3.977890359E1,9.976843262E2
3.981890297E1,9.977015381E2
3.985889630E1,9.977071533E2
3.989890036E1,9.977027588E2
3.993889557E1,9.977153931E2
3.997889745E1,9.977102661E2
4.001893495E1,9.977164917E2
4.005894396E1,9.977202759E2
4.009889359E1,9.976971436E2
4.013886797E1,9.977182007E2
4.017886922E1,9.977024536E2
4.021887068E1,9.976955566E2
4.025887943E1,9.976951294E2
4.029887411E1,9.977066650E2
4.033886901E1,9.976993408E2
4.037886839E1,9.977186890E2
4.041887172E1,9.977125854E2
4.045887672E1,9.977025757E2
4.049886599E1,9.977141724E2
4.053887443E1,9.977194824E2
4.057887104E1,9.976957397E2
4.061886979E1,9.976990356E2
4.065887089E1,9.977057495E2
4.069886505E1,9.976905518E2
4.073887255E1,9.976908569E2
4.077887224E1,9.977086792E2
4.081886776E1,9.976896362E2
4.085888089E1,9.976890259E2
4.089887370E1,9.977029419E2
4.093886953E1,9.976985474E2
4.097887786E1,9.977080688E2
4.101886943E1,9.977132568E2
4.105886547E1,9.977011719E2
4.109886755E1,9.976910400E2
4.113887245E1,9.977035522E2
4.117886890E1,9.977071533E2
4.121888255E1,9.976982422E2
4.125886901E1,9.976951294E2
4.129887854E1,9.976974487E2
4.133887484E1,9.977063599E2
4.137887297E1,9.977038574E2
4.141888229E1,9.977032471E2
4.145887349E1,9.977005615E2
4.149887505E1,9.977058716E2
4.153886422E1,9.976957397E2
4.157886734E1,9.976944580E2
4.161886937E1,9.977015381E2
4.165887016E1,9.976983643E2
4.169887521E1,9.976918335E2
4.173887089E1,9.976885376E2
4.177886984E1,9.976946411E2
4.181888276E1,9.977043457E2
4.185887854E1,9.976965332E2
4.189886495E1,9.977007446E2
4.193887672E1,9.977050781E2
4.197887151E1,9.977041626E2
4.201887109E1,9.977144775E2
4.205887130E1,9.976851196E2
4.209886812E1,9.976815186E2
4.213887422E1,9.976988525E2
4.217887922E1,9.976976318E2
4.221889568E1,9.976961670E2
4.225886838E1,9.976933594E2
4.229890234E1,9.977054443E2
4.233890286E1,9.976949463E2
4.237891276E1,9.977078857E2
4.241890078E1,9.977110596E2
4.245891026E1,9.977072754E2
4.249889370E1,9.976997681E2
4.253889604E1,9.976893311E2
4.257889859E1,9.976899414E2
4.261890943E1,9.977007446E2
4.265888854E1,9.976830444E2
4.269889620E1,9.976846313E2
4.273889099E1,9.976846313E2
4.277890745E1,9.976893311E2
4.281891495E1,9.976921387E2
4.285894812E1,9.977015381E2
4.289890651E1,9.977064819E2
4.293888568E1,9.977072754E2
4.297894161E1,9.976974487E2
4.301888828E1,9.976993408E2
4.305889734E1,9.976777344E2
4.309889380E1,9.976969604E2
4.313890922E1,9.976974487E2
4.317890880E1,9.976930542E2
4.321889818E1,9.976915283E2
4.325890062E1,9.976982422E2
4.329890297E1,9.977072754E2
4.333889479E1,9.976902466E2
4.337889812E1,9.976955566E2
4.341889734E1,9.977097778E2
4.345888682E1,9.977050781E2
4.349889234E1,9.977121582E2
4.353889464E1,9.976868286E2
4.357890609E1,9.976901245E2
4.361890891E1,9.976841431E2
4.365890349E1,9.976843262E2
4.369889661E1,9.976893311E2
4.373889422E1,9.976898193E2
4.377889880E1,9.977046509E2
4.381894255E1,9.977013550E2
4.385886234E1,9.976958618E2
4.389893203E1,9.976876221E2
4.393895089E1,9.976946411E2
4.397894526E1,9.976946411E2
4.401890203E1,9.976937256E2
4.405890068E1,9.976894531E2
4.409891187E1,9.977061768E2
4.413890953E1,9.976830444E2
4.417890589E1,9.976938477E2
4.421890547E1,9.976824341E2
4.425889203E1,9.976890259E2
4.429890047E1,9.976854248E2
4.433890307E1,9.976996460E2
4.437889651E1,9.977064819E2
4.441889047E1,9.977192993E2
4.445889516E1,9.977069702E2
4.449889693E1,9.976830444E2
4.453891026E1,9.977011719E2
4.457890151E1,9.976860352E2
4.461889359E1,9.976724243E2
4.465890547E1,9.976748047E2
4.469891766E1,9.976863403E2
4.473889922E1,9.976882324E2
4.477890568E1,9.976890259E2
4.481890401E1,9.976885376E2
4.485888943E1,9.976888428E2
4.489889922E1,9.976972656E2
4.493889578E1,9.976926270E2
4.497890203E1,9.976812134E2
4.501890130E1,9.976710205E2
4.505891432E1,9.976820068E2
4.509891005E1,9.976625977E2
4.513890339E1,9.976848145E2
4.517890640E1,9.976830444E2
4.521887349E1,9.976844482E2
4.525889922E1,9.976873169E2
4.529890099E1,9.976671143E2
4.533889484E1,9.976919556E2
4.537889578E1,9.976940308E2
4.541890016E1,9.976996460E2
4.545890130E1,9.976801147E2
4.549890953E1,9.976754150E2
4.553890609E1,9.976859131E2
4.557891130E1,9.976879272E2
4.561890338E1,9.976805420E2
4.565894214E1,9.976838379E2
4.569895818E1,9.976795044E2
4.573894828E1,9.976885376E2
4.577886776E1,9.976922607E2
4.581886505E1,9.976821289E2
4.585887245E1,9.976855469E2
4.589888859E1,9.976868286E2
4.593890943E1,9.976869507E2
4.597889370E1,9.976957397E2
4.601889505E1,9.976816406E2
4.605887016E1,9.976969604E2
4.609886984E1,9.976726074E2
4.613889547E1,9.976773071E2
4.617890974E1,9.976804199E2
4.621890411E1,9.976868286E2
4.625888693E1,9.976883545E2
4.629888693E1,9.976866455E2
4.633889214E1,9.976951294E2
4.637889245E1,9.976865234E2
4.641890187E1,9.976779175E2
4.645889839E1,9.977005615E2
4.649890120E1,9.976859131E2
4.653889974E1,9.976963501E2
4.657890193E1,9.976848145E2
4.661889396E1,9.976679077E2
4.665889182E1,9.976855469E2
4.669895797E1,9.976721191E2
4.673889339E1,9.976777344E2
4.677889661E1,9.976873169E2
4.681889453E1,9.976947632E2
4.685889161E1,9.976873169E2
4.689889443E1,9.976974487E2
4.693886245E1,9.976807251E2
4.697886630E1,9.976971436E2
4.701886479E1,9.976869507E2
4.705886495E1,9.976871338E2
4.709886896E1,9.976766357E2
4.713887088E1,9.976785278E2
4.717886609E1,9.976907349E2
4.721886588E1,9.976784058E2
4.725886672E1,9.976854248E2
4.729886422E1,9.976770020E2
4.733887016E1,9.977025757E2
4.737886453E1,9.976924438E2
4.741886578E1,9.976990356E2
4.745889630E1,9.976776123E2
4.749889104E1,9.976696167E2
4.753889755E1,9.976815186E2
4.757889234E1,9.976770020E2
4.761889130E1,9.976729126E2
4.765889130E1,9.976795044E2
4.769889234E1,9.976863403E2
4.773886870E1,9.976820068E2
4.777887297E1,9.976779175E2
4.781890245E1,9.976813354E2
4.785890714E1,9.976898193E2
4.789889390E1,9.976815186E2
4.793887370E1,9.976837158E2
4.797887693E1,9.976785278E2
4.801898203E1,9.976946411E2
4.805889359E1,9.976827393E2
4.809887245E1,9.976754150E2
4.813889604E1,9.976655884E2
4.817888714E1,9.976784058E2
4.821889193E1,9.976813354E2
4.825888578E1,9.976784058E2
4.829888484E1,9.976985474E2
4.833889151E1,9.976785278E2
4.837890068E1,9.976905518E2
4.841888984E1,9.976810303E2
4.845889557E1,9.976918335E2
4.849888771E1,9.976990356E2
4.853888734E1,9.976685181E2
4.857888734E1,9.976737061E2
4.861888714E1,9.976732178E2
4.865889318E1,9.976859131E2
4.869890380E1,9.976701050E2
4.873888984E1,9.976922607E2
4.877890849E1,9.976877441E2
4.881890193E1,9.976883545E2
4.885890411E1,9.976951294E2
4.889890130E1,9.976851196E2
4.893890745E1,9.976801147E2
4.897896120E1,9.976912231E2
4.901890745E1,9.976746216E2
4.905895588E1,9.976672974E2
4.909894130E1,9.976746216E2
4.913894370E1,9.976632080E2
4.917889203E1,9.976680908E2
4.921889495E1,9.976724243E2
4.925894854E1,9.976712036E2
4.929890016E1,9.976954346E2
4.933889474E1,9.976843262E2
4.937891453E1,9.976899414E2
4.941888640E1,9.976726074E2
4.945890047E1,9.976683960E2
4.949889203E1,9.976840210E2
4.953889974E1,9.976748047E2
4.957889266E1,9.976730957E2
4.961890026E1,9.976575928E2
4.965889203E1,9.976726074E2
4.969889922E1,9.976841431E2
4.973890203E1,9.976652832E2
4.977890193E1,9.976946411E2
4.981895536E1,9.976784058E2
4.985891854E1,9.976759033E2
4.989890068E1,9.976835327E2
4.993893339E1,9.976961670E2
4.997896078E1,9.976668091E2
5.001895734E1,9.976646118E2
5.005889354E1,9.976821289E2
5.009889286E1,9.976508789E2
5.013889771E1,9.976849365E2
5.017894526E1,9.976713257E2
5.021895964E1,9.976727295E2
5.025894703E1,9.976629028E2
5.029894838E1,9.976961670E2
5.033897276E1,9.976730957E2
5.037895729E1,9.976599731E2
5.041894922E1,9.976708984E2
5.045897443E1,9.976677856E2
5.049890193E1,9.976560669E2
5.053889193E1,9.976574707E2
5.057889120E1,9.976583862E2
5.061889229E1,9.976663818E2
5.065888714E1,9.976651001E2
5.069890526E1,9.976588745E2
5.073890099E1,9.976638794E2
5.077896057E1,9.976754150E2
5.081890286E1,9.976721191E2
5.085889088E1,9.976596069E2
5.089896880E1,9.976740112E2
5.093896088E1,9.976738281E2
5.097886818E1,9.976685181E2
5.101890714E1,9.976516724E2
5.105889807E1,9.976632080E2
5.109893880E1,9.976829224E2
5.113895714E1,9.976699219E2
5.117895026E1,9.976651001E2
5.121897547E1,9.976740112E2
5.125894771E1,9.976699219E2
5.129896047E1,9.976608887E2
5.133895307E1,9.976816406E2
5.137896703E1,9.976665039E2
5.141896562E1,9.976602783E2
5.145887036E1,9.976613770E2
5.149889437E1,9.976627808E2
5.153889130E1,9.976685181E2
5.157888755E1,9.976640015E2
5.161891026E1,9.976446533E2
5.165895036E1,9.976715088E2
5.169890224E1,9.976661987E2
5.173886484E1,9.976694946E2
5.177890495E1,9.976654053E2
5.181896604E1,9.976737061E2
5.185891437E1,9.976710205E2
5.189890479E1,9.976696167E2
5.193885901E1,9.976452637E2
5.197893766E1,9.976457520E2
5.201894896E1,9.976649170E2
5.205890609E1,9.976567993E2
5.209890776E1,9.976632080E2
5.213895016E1,9.976712036E2
5.217895401E1,9.976618042E2
5.221895547E1,9.976643066E2
5.225886068E1,9.976708984E2
5.229897911E1,9.976583862E2
5.233897630E1,9.976496582E2
5.237895911E1,9.976614990E2
5.241893786E1,9.976507568E2
5.245894807E1,9.976585693E2
5.249889120E1,9.976474609E2
5.253889724E1,9.976585693E2
5.257889797E1,9.976597900E2
5.261889484E1,9.976561890E2
5.265889640E1,9.976522827E2
5.269897318E1,9.976497803E2
5.273894078E1,9.976616821E2
5.277890021E1,9.976583862E2
5.281895297E1,9.976494751E2
5.285887214E1,9.976560669E2
5.289888286E1,9.976688232E2
5.293889703E1,9.976528931E2
5.297890088E1,9.976486816E2
5.301890547E1,9.976510620E2
5.305889807E1,9.976539917E2
5.309887630E1,9.976482544E2
5.313887714E1,9.976371460E2
5.317895109E1,9.976438599E2
5.321897104E1,9.976782227E2
5.325896255E1,9.976651001E2
5.329897547E1,9.976610107E2
5.333896464E1,9.976588745E2
5.337895588E1,9.976636963E2
5.341894797E1,9.976517944E2
5.345893557E1,9.976516724E2
5.349889474E1,9.976424561E2
5.353888953E1,9.976371460E2
5.357889896E1,9.976408691E2
5.361890547E1,9.976468506E2
5.365890203E1,9.976432495E2
5.369894953E1,9.976555786E2
5.373895203E1,9.976458740E2
5.377887193E1,9.976596069E2
5.381889526E1,9.976335449E2
5.385887266E1,9.976571045E2
5.389889297E1,9.976768188E2
5.393889755E1,9.976313477E2
5.397889286E1,9.976468506E2
5.401890172E1,9.976478882E2
5.405889896E1,9.976400757E2
5.409888557E1,9.976457520E2
5.413890161E1,9.976414795E2
5.417895203E1,9.976547852E2
5.421895828E1,9.976618042E2
5.425895870E1,9.976569824E2
5.429894526E1,9.976638794E2
5.433894672E1,9.976536865E2
5.437894682E1,9.976746216E2
5.441894495E1,9.976410522E2
5.445889729E1,9.976452637E2
5.449890437E1,9.976458740E2
5.453891036E1,9.976461792E2
5.457889693E1,9.976589966E2
5.461889964E1,9.976547852E2
5.465889870E1,9.976485596E2
5.469891812E1,9.976752319E2
5.473889443E1,9.976737061E2
5.477889661E1,9.976735229E2
5.481888984E1,9.976486816E2
5.485889536E1,9.976674194E2
5.489888818E1,9.976531982E2
5.493896234E1,9.976680908E2
5.497894338E1,9.976390381E2
5.501887036E1,9.976463623E2
5.505888526E1,9.976513672E2
5.509890557E1,9.976519775E2
5.513890734E1,9.976599731E2
5.517889771E1,9.976552734E2
5.521889109E1,9.976527710E2
5.525889380E1,9.976624756E2
5.529889651E1,9.976611938E2
5.533888964E1,9.976596069E2
5.537889526E1,9.976447754E2
5.541889891E1,9.976402588E2
5.545889703E1,9.976577759E2
5.549889338E1,9.976708984E2
5.553890359E1,9.976558838E2
5.557890021E1,9.976599731E2
5.561890609E1,9.976393433E2
5.565887182E1,9.976611938E2
5.569890453E1,9.976535645E2
5.573896339E1,9.976669922E2
5.577889229E1,9.976497803E2
5.581889609E1,9.976419678E2
5.585889245E1,9.976478882E2
5.589889359E1,9.976503906E2
5.593885812E1,9.976528931E2
5.597887880E1,9.976424561E2
5.601887068E1,9.976538696E2
5.605887203E1,9.976435547E2
5.609892896E1,9.976502686E2
5.613886401E1,9.976477661E2
5.617887234E1,9.976447754E2
5.621894130E1,9.976552734E2
5.625889401E1,9.976690063E2
5.629894214E1,9.976418457E2
5.633895943E1,9.976521606E2
5.637894859E1,9.976654053E2
5.641889328E1,9.976485596E2
5.645889620E1,9.976539917E2
5.649887818E1,9.976607056E2
5.653886609E1,9.976394653E2
5.657886651E1,9.976407471E2
5.661886630E1,9.976511841E2
5.665886734E1,9.976597900E2
5.669887182E1,9.976488647E2
5.673886797E1,9.976539917E2
5.677885953E1,9.976553955E2
5.681886588E1,9.976497803E2
5.685886474E1,9.976475830E2
5.689887203E1,9.976385498E2
5.693887078E1,9.976461792E2
5.697886682E1,9.976282349E2
5.701886734E1,9.976478882E2
5.705887661E1,9.976424561E2
5.709887464E1,9.976492920E2
5.713886557E1,9.976474609E2
5.717887479E1,9.976391602E2
5.721887016E1,9.976657104E2
5.725886693E1,9.976815186E2
5.729886818E1,9.976500854E2
5.733887505E1,9.976638794E2
5.737887849E1,9.976804199E2
5.741887411E1,9.976521606E2
5.745887266E1,9.976671143E2
5.749887745E1,9.976492920E2
5.753888026E1,9.976580811E2
5.757886911E1,9.976352539E2
5.761885964E1,9.976583862E2
5.765886755E1,9.976641846E2
5.769887026E1,9.976503906E2
5.773887255E1,9.976691895E2
5.777887609E1,9.976622925E2
5.781886984E1,9.976640015E2
5.785887151E1,9.976382446E2
5.789887609E1,9.976541748E2
5.793886401E1,9.976605835E2
5.797887516E1,9.976346436E2
5.801886766E1,9.976525879E2
5.805886964E1,9.976661987E2
5.809887109E1,9.976815186E2
5.813885620E1,9.976605835E2
5.817886734E1,9.976699219E2
5.821886807E1,9.976807251E2
5.825887880E1,9.976683960E2
5.829887203E1,9.976807251E2
5.833887234E1,9.976760254E2
5.837887854E1,9.976843262E2
5.841887318E1,9.976660156E2
5.845887151E1,9.976485596E2
5.849887495E1,9.976668091E2
5.853887109E1,9.976663818E2
5.857887104E1,9.976644897E2
5.861887109E1,9.976578979E2
5.865886776E1,9.976771240E2
5.869887214E1,9.976683960E2
5.873887172E1,9.976619873E2
5.877886776E1,9.976927490E2
5.881887786E1,9.976685181E2
5.885887130E1,9.976477661E2
5.889887786E1,9.976743164E2
5.893887286E1,9.976468506E2
5.897886318E1,9.976419678E2
5.901887661E1,9.976522827E2
5.905886797E1,9.976525879E2
5.909886854E1,9.976569824E2
5.913886922E1,9.976510620E2
5.917886943E1,9.976613770E2
5.921887562E1,9.976613770E2
5.925888005E1,9.976830444E2
5.929887151E1,9.976655884E2
5.933887729E1,9.976522827E2
5.937887911E1,9.976555786E2
5.941887467E1,9.976404419E2
5.945887915E1,9.976533813E2
5.949887670E1,9.976629028E2
5.953887717E1,9.976658936E2
5.957887859E1,9.976616821E2
5.961886724E1,9.976605835E2
5.965888099E1,9.976671143E2
5.969887422E1,9.976671143E2
5.973888432E1,9.976848145E2
5.977887849E1,9.976713257E2
5.981888161E1,9.976604004E2
5.985889291E1,9.976591797E2
5.989887765E1,9.976533813E2
5.993888661E1,9.976385498E2
5.997887859E1,9.976567993E2
6.001887578E1,9.976304321E2
6.005887265E1,9.976343384E2
6.009887609E1,9.976732178E2
6.013887474E1,9.976730957E2
6.017888609E1,9.976741943E2
6.021887807E1,9.976531982E2
6.025887942E1,9.976646118E2
6.029888151E1,9.976641846E2
6.033888046E1,9.976547852E2
6.037887567E1,9.976676025E2
6.041887609E1,9.976502686E2
6.045886526E1,9.976414795E2
6.049887640E1,9.976441650E2
6.053887974E1,9.976396484E2
6.057887422E1,9.976369629E2
6.061887932E1,9.976480713E2
6.065887276E1,9.976483765E2
6.069888265E1,9.976516724E2
6.073887849E1,9.976611938E2
6.077888250E1,9.976511841E2
6.081888567E1,9.976393433E2
6.085887328E1,9.976604004E2
6.089888692E1,9.976516724E2
6.093895442E1,9.976422729E2
6.097890208E1,9.976472778E2
6.101889932E1,9.976521606E2
6.105889974E1,9.976375732E2
6.109887526E1,9.976575928E2
6.113889484E1,9.976531982E2
6.117890901E1,9.976654053E2
6.121891661E1,9.976619873E2
6.125891526E1,9.976655884E2
6.129890672E1,9.976687012E2
6.133890192E1,9.976757202E2
6.137889672E1,9.976513672E2
6.141890234E1,9.976450806E2
6.145889953E1,9.976546631E2
6.149890599E1,9.976460571E2
6.153889922E1,9.976457520E2
6.157889651E1,9.976712036E2
6.161890625E1,9.976528931E2
6.165890099E1,9.976638794E2
6.169890692E1,9.976577759E2
6.173890099E1,9.976522827E2
6.177890474E1,9.976269531E2
6.181886422E1,9.976254272E2
6.185890276E1,9.976110229E2
6.189889390E1,9.976176147E2
6.193894442E1,9.976351318E2
6.197894672E1,9.976277466E2
6.201895942E1,9.976357422E2
6.205890015E1,9.976404419E2
6.209890994E1,9.976443481E2
6.213886609E1,9.976575928E2
6.217890088E1,9.976567993E2
6.221896109E1,9.976589966E2
6.225896791E1,9.976574707E2
6.229895567E1,9.976316528E2
6.233887833E1,9.976514893E2
6.237887583E1,9.976458740E2
6.241894859E1,9.976322632E2
6.245894172E1,9.976319580E2
6.249892047E1,9.976313477E2
6.253890307E1,9.976433716E2
6.257890432E1,9.976349487E2
6.261890328E1,9.976482544E2
6.265890958E1,9.976452637E2
6.269896557E1,9.976654053E2
6.273890609E1,9.976514893E2
6.277889901E1,9.976569824E2
6.281889401E1,9.976421509E2
6.285890432E1,9.976432495E2
6.289891088E1,9.976372681E2
6.293890474E1,9.976343384E2
6.297892317E1,9.976475830E2
6.301887463E1,9.976369629E2
6.305891151E1,9.976377563E2
6.309892619E1,9.976483765E2
6.313890541E1,9.976660156E2
6.317891963E1,9.976489868E2
6.321887500E1,9.976397705E2
6.325894984E1,9.976468506E2
6.329895984E1,9.976500854E2
6.333895505E1,9.976558838E2
6.337895630E1,9.976491699E2
6.341895974E1,9.976394653E2
6.345891192E1,9.976468506E2
6.349886500E1,9.976446533E2
6.353890651E1,9.976507568E2
6.357891546E1,9.976466675E2
6.361890984E1,9.976472778E2
6.365890526E1,9.976663818E2
6.369890463E1,9.976502686E2
6.373887484E1,9.976491699E2
6.377890422E1,9.976472778E2
6.381886526E1,9.976527710E2
6.385889776E1,9.976372681E2
6.389890734E1,9.976414795E2
6.393887640E1,9.976483765E2
6.397890484E1,9.976466675E2
6.401891291E1,9.976425781E2
6.405888432E1,9.976361694E2
6.409891057E1,9.976492920E2
6.413886547E1,9.976694946E2
6.417890349E1,9.976760254E2
6.421890099E1,9.976517944E2
6.425890130E1,9.976402588E2
6.429887849E1,9.976580811E2
6.433889458E1,9.976238403E2
6.437890416E1,9.976262207E2
6.441889708E1,9.976422729E2
6.445890880E1,9.976271362E2
6.449889817E1,9.976379395E2
6.453890099E1,9.976439819E2
6.457891026E1,9.976421509E2
6.461890640E1,9.976366577E2
6.465889963E1,9.976511841E2
6.469889838E1,9.976652832E2
6.473889380E1,9.976368408E2
6.477890296E1,9.976088257E2
6.481889942E1,9.976416626E2
6.485891296E1,9.976288452E2
6.489890703E1,9.976237183E2
6.493890422E1,9.976344604E2
6.497886849E1,9.976397705E2
6.501889546E1,9.976358643E2
6.505890750E1,9.976488647E2
6.509889911E1,9.976575928E2
6.513889505E1,9.976729126E2
6.517890380E1,9.976724243E2
6.521890338E1,9.976578979E2
6.525890630E1,9.976369629E2
6.529889942E1,9.976561890E2
