"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.758060208E0,-9.186396790E-1,1.731150055E0,5.092709656E0,5.456782111E0
2.768118208E0,-6.436614990E-1,1.488055573E0,5.082081757E0,5.334431975E0
2.778175208E0,-2.294728088E-1,9.842033386E-1,5.691464539E0,5.780491551E0
2.788233208E0,1.360670471E-1,6.593788147E-1,6.922654266E0,6.955317157E0
2.798290208E0,4.629872131E-1,3.459306335E-1,7.835306396E0,7.856592868E0
2.808348208E0,3.020718384E-1,-6.721023560E-2,8.416098633E0,8.421786082E0
2.818405208E0,8.741821289E-2,-2.865042114E-1,8.906628571E0,8.911664216E0
2.828463208E0,1.025367737E-1,-3.116519165E-1,9.051527252E0,9.057471297E0
2.838520208E0,2.456391907E-1,-9.729766846E-3,8.975485382E0,8.978851325E0
2.848578208E0,1.366658020E-1,3.215313721E-1,8.576265564E0,8.583378763E0
2.858635208E0,-9.699829102E-2,7.578739929E-1,7.924071808E0,7.960822550E0
2.868692208E0,-2.079176331E-1,1.020428009E0,7.178921356E0,7.254061959E0
2.878750208E0,-2.829116821E-1,9.360035706E-1,6.522985382E0,6.595868404E0
2.888807208E0,-3.008743286E-1,7.518864441E-1,6.015989685E0,6.070254564E0
2.898865208E0,3.124003601E-1,1.779798889E-1,4.726870422E0,4.740524741E0
2.908922208E0,1.235231323E0,-7.560777283E-1,3.964655457E0,4.220893607E0
2.918980208E0,4.293072510E-1,-3.876937866E-1,5.364394684E0,5.395492703E0
2.929037208E0,4.340972900E-2,6.810836792E-2,7.554041290E0,7.554473044E0
2.939095208E0,5.776487732E-1,-6.471043396E-1,7.355853424E0,7.406821297E0
2.949152208E0,4.583468628E-1,-5.435197449E-1,6.935377808E0,6.971725819E0
2.959210208E0,3.394940186E-1,4.951702881E-1,6.759044495E0,6.785656363E0
2.969267208E0,5.236111450E-1,1.366807709E0,6.687642975E0,6.845940440E0
2.979325208E0,5.966592407E-1,1.616937561E0,6.700516205E0,6.918627518E0
2.989382208E0,7.469467163E-1,1.083896027E0,6.625073090E0,6.754580182E0
2.999439208E0,9.645941162E-1,5.182223511E-1,6.761888580E0,6.849973240E0
3.009497208E0,1.043330383E0,2.058219910E-1,6.697372742E0,6.781275885E0
3.019554208E0,1.118773499E0,-1.877096558E-1,6.424340515E0,6.523729003E0
3.029612208E0,1.566492462E0,-7.788304138E-1,6.383924561E0,6.619287593E0
3.039669208E0,1.858385468E0,-8.452922058E-1,6.774761810E0,7.075698767E0
3.049727208E0,1.649120636E0,-5.393284607E-1,7.595355377E0,7.791013886E0
3.059784208E0,1.709295502E0,-8.777746582E-1,8.554261322E0,8.767415025E0
3.069842208E0,1.683998108E0,-1.259780273E0,9.320368195E0,9.554693048E0
3.079899208E0,1.320404205E0,-1.322799225E0,9.169781342E0,9.358320090E0
3.089957208E0,1.087787933E0,-1.136287079E0,8.436605988E0,8.582001602E0
3.100014208E0,5.071453857E-1,-1.245410156E-1,7.533833313E0,7.551910440E0
3.110072208E0,4.294569397E-1,4.890330505E-1,6.696025543E0,6.727580892E0
3.120129208E0,1.205143890E0,1.507365417E-1,5.459596710E0,5.593057262E0
3.130186208E0,1.949396210E0,-1.990859985E-1,4.927303619E0,5.302650448E0
3.140244208E0,2.462678833E0,-2.583627319E-1,5.160069580E0,5.723447947E0
3.150301208E0,2.719844055E0,-2.637515259E-1,6.135141907E0,6.716180668E0
3.160359208E0,2.809507599E0,-4.308041382E-1,7.306306458E0,7.839709128E0
3.170416208E0,2.587070160E0,-5.828878784E-1,8.156239014E0,8.576533399E0
3.180474208E0,1.905238037E0,-9.229806519E-1,8.522976379E0,8.781967412E0
3.190531208E0,1.279988251E0,-1.158740387E0,8.541537781E0,8.714293825E0
3.200589208E0,1.380429382E0,-1.208736420E0,8.010442200E0,8.217895914E0
3.210646208E0,1.316362610E0,-1.187031555E0,7.308701477E0,7.520569906E0
3.220704208E0,1.162332916E0,-1.432521057E0,7.109465790E0,7.344905595E0
3.230761208E0,9.045689392E-1,-1.908231812E0,7.384593658E0,7.680613069E0
3.240819208E0,8.132588196E-1,-2.397115173E0,7.579488373E0,7.991007136E0
3.250876208E0,7.744894409E-1,-2.641856232E0,8.106093292E0,8.560840304E0
3.260933208E0,3.845503235E-1,-2.136656799E0,8.378676453E0,8.655368295E0
3.270991208E0,5.777984619E-1,-1.468296661E0,7.919730835E0,8.075387461E0
3.281048208E0,1.118623810E0,-9.240284729E-1,7.283703461E0,7.426808463E0
3.291106208E0,1.959425354E0,-5.764512634E-1,7.151528320E0,7.437472763E0
3.301163208E0,2.316882019E0,-3.676354980E-1,7.268435211E0,7.637620609E0
3.311221208E0,2.138003998E0,-5.782475281E-1,8.069569244E0,8.367997316E0
3.321278208E0,2.074086914E0,-9.452842712E-1,9.707762604E0,9.971762816E0
3.331336208E0,1.553619232E0,-1.349593506E0,1.132305359E1,1.150854804E1
3.341393208E0,7.908055115E-1,-1.798360291E0,1.284149597E1,1.299090035E1
3.351451208E0,-1.639091492E-1,-1.809137878E0,1.386057678E1,1.397910708E1
3.361508208E0,-1.114731903E0,-1.316512299E0,1.398122589E1,1.408724633E1
3.371566208E0,-7.207511902E-1,-9.696835327E-1,1.359158615E1,1.364518166E1
3.381623208E0,1.526824951E-1,-1.043031006E0,1.285362076E1,1.289677449E1
3.391681208E0,1.261875916E-1,-8.786727905E-1,1.203557190E1,1.206826334E1
3.401738208E0,-2.698887634E-1,-7.731422424E-1,1.140657990E1,1.143593694E1
3.411795208E0,1.841171265E-1,-6.080355835E-1,1.170431076E1,1.172153986E1
3.421853208E0,9.440867615E-1,2.585124207E-1,1.329086151E1,1.332685740E1
3.431910208E0,1.529968414E0,9.839039612E-1,1.501916748E1,1.512892138E1
3.441968208E0,2.139201508E0,1.104702759E0,1.618464386E1,1.636273963E1
3.452025208E0,2.292782135E0,1.009351044E0,1.681273773E1,1.699834667E1
3.462083208E0,1.821861420E0,1.066681824E0,1.729174164E1,1.742014116E1
3.472140208E0,1.026265869E0,7.897576904E-1,1.754740997E1,1.759512818E1
3.482197708E0,4.222718811E-1,3.474275208E-1,1.812700470E1,1.813525072E1
3.492254708E0,3.275189209E-1,3.688330078E-1,1.919443497E1,1.920077186E1
3.502312708E0,1.070124664E0,3.791615295E-1,1.991982651E1,1.995215323E1
3.512369708E0,1.538650360E0,7.274871826E-2,2.034973251E1,2.040794822E1
3.522426708E0,7.041357422E-1,1.984872437E-1,1.893352753E1,1.894765603E1
3.532484708E0,9.803114319E-1,3.740721130E-1,1.777044617E1,1.780139594E1
3.542541708E0,8.408015442E-1,9.301657104E-1,1.773931091E1,1.778356846E1
3.552599708E0,5.909710693E-1,1.262923737E0,1.742391678E1,1.747961953E1
3.562656708E0,9.732760620E-1,1.702709198E0,1.785247559E1,1.795988222E1
3.572714708E0,1.361119537E0,2.506088562E0,1.841949646E1,1.863896392E1
3.582771708E0,1.795067139E0,2.956202545E0,1.846994156E1,1.879095902E1
3.592829708E0,1.611698456E0,3.119962006E0,1.828387848E1,1.861805433E1
3.602886708E0,1.912123718E0,2.978805542E0,1.787492889E1,1.822203563E1
3.612944708E0,2.588567047E0,3.065924377E0,1.743514343E1,1.789091384E1
3.623001708E0,2.565514984E0,3.381318512E0,1.714729202E1,1.766479000E1
3.633059708E0,2.020797729E0,3.386707306E0,1.707304642E1,1.752262320E1
3.643116708E0,2.291584625E0,3.205284576E0,1.706556198E1,1.751452583E1
3.653174708E0,2.467319183E0,3.291505280E0,1.714998642E1,1.763643119E1
3.663231708E0,2.123334503E0,3.035238190E0,1.687680450E1,1.727853439E1
3.673288708E0,2.033820648E0,2.666255493E0,1.626637390E1,1.660843956E1
3.683346708E0,1.993404694E0,2.460583191E0,1.561073730E1,1.592869270E1
3.693403708E0,1.617386627E0,2.419418793E0,1.452294937E1,1.481167058E1
3.703461708E0,1.457668762E0,2.150128784E0,1.315120193E1,1.340529613E1
3.713518708E0,1.785337372E0,2.753673706E0,1.228255829E1,1.271343331E1
3.723576708E0,3.289559326E0,6.816974030E0,1.712438965E1,1.872263487E1
3.733633708E0,7.967780914E0,5.855223999E0,1.951117630E1,2.187361839E1
3.743691708E0,4.276756439E0,8.469537506E0,2.048849396E1,2.257879748E1
3.753748708E0,-5.132676544E0,1.296513885E1,2.937401642E1,3.251571981E1
3.763806708E0,-4.636009369E0,7.748187561E0,2.282842804E1,2.454921832E1
3.773863708E0,4.861889648E0,-1.821412354E0,1.350267105E1,1.446643147E1
3.783921708E0,3.817661133E0,-4.549339600E0,1.074869797E1,1.228029052E1
3.793978708E0,-1.881587219E-1,-3.130140839E0,1.019634659E1,1.066764590E1
3.804035708E0,-3.118914185E0,-2.567460938E0,9.688153381E0,1.049665648E1
3.814093708E0,-3.597169647E0,-3.474125519E0,9.175768890E0,1.045006757E1
3.824150708E0,-3.643573151E0,-3.979175262E0,9.647587738E0,1.105375096E1
3.834208708E0,-2.652334442E0,-3.248095551E0,1.105106918E1,1.181994640E1
3.844265708E0,-4.977149963E-1,-1.903890839E0,1.337708221E1,1.352105207E1
3.854323708E0,1.185534668E0,-8.071215820E-1,1.411055695E1,1.418325615E1
3.864380708E0,3.053051147E0,3.766168213E-1,1.373169479E1,1.407204333E1
3.874438708E0,3.481609955E0,2.055675201E0,1.381417328E1,1.439370667E1
3.884495708E0,3.425626373E0,2.875370636E0,1.400547546E1,1.470224525E1
3.894553708E0,3.357368317E0,2.794538727E0,1.379171997E1,1.446695920E1
3.904610708E0,2.711311798E0,2.328408051E0,1.337334000E1,1.384264853E1
3.914668708E0,1.365759888E0,1.951192474E0,1.273581573E1,1.295659888E1
3.924725708E0,1.649869080E0,1.644031219E0,1.273282196E1,1.294409756E1
3.934782708E0,1.820364532E0,2.110311584E0,1.508323425E1,1.533854940E1
3.944840708E0,1.252894592E0,2.436183929E0,1.792432617E1,1.813246276E1
3.954897708E0,4.680766296E-1,1.787732391E0,1.892080399E1,1.901083655E1
3.964955708E0,3.649411011E-1,3.408412170E-1,1.854583374E1,1.855255518E1
3.975012708E0,5.643264771E-1,-9.500743103E-1,1.756806702E1,1.760278626E1
3.985070708E0,6.255491638E-1,-1.759291534E0,1.627415771E1,1.638092268E1
3.995127708E0,1.871109009E-1,-1.869911499E0,1.515942581E1,1.527546302E1
4.005185708E0,-3.420387268E-1,-1.303040314E0,1.420890244E1,1.427262460E1
4.015242708E0,-5.691165161E-1,-1.782792664E-1,1.323817108E1,1.325159804E1
4.025300708E0,-1.760339355E-1,7.147636414E-1,1.233270401E1,1.235465350E1
4.035357708E0,4.192781067E-1,1.340013428E0,1.153441406E1,1.161955842E1
4.045415708E0,5.963598633E-1,1.619182892E0,1.166614014E1,1.179305830E1
4.055472708E0,5.957611084E-1,1.757944336E0,1.131661697E1,1.146782976E1
4.065529708E0,9.343569946E-1,1.481169891E0,1.063358734E1,1.077683010E1
4.075587708E0,9.669891357E-1,1.809886322E0,1.030457153E1,1.050690016E1
4.085644708E0,1.347946930E0,2.380499725E0,9.848320312E0,1.022121093E1
4.095702708E0,6.680607605E-1,2.146236877E0,9.094637604E0,9.368301397E0
4.105759708E0,7.885601807E-1,2.751428375E0,8.487649841E0,8.957253211E0
4.115817708E0,8.262817383E-1,2.521656189E0,7.900870056E0,8.334580919E0
4.125874708E0,1.359173584E-1,2.502645721E0,7.486980743E0,7.895352417E0
4.135932708E0,-3.757186890E-2,2.586920471E0,7.204518127E0,7.654975547E0
4.145989708E0,-1.583556976E0,2.909200287E0,7.389234009E0,8.097646463E0
4.156047708E0,-3.250490570E0,3.482358398E0,8.029752045E0,9.336456869E0
4.166104708E0,-3.845054169E0,3.478765869E0,9.212143250E0,1.057117954E1
4.176162708E0,-2.406695251E0,2.979254608E0,1.038046371E1,1.106445511E1
4.186219708E0,-6.930587769E-1,2.697390747E0,1.121333176E1,1.155400608E1
4.196276708E0,-2.433938599E-1,2.614313507E0,1.170715485E1,1.199797276E1
4.206334708E0,-8.038284302E-1,2.166744232E0,1.159668457E1,1.182472045E1
4.216391708E0,-1.568737793E0,1.354832611E0,1.068702621E1,1.088618569E1
4.226449708E0,-2.484832764E0,3.839515686E-1,9.744586029E0,1.006373537E1
4.236506708E0,-3.489842834E0,-3.742218018E-2,9.277407532E0,9.912148805E0
4.246564708E0,-4.048181763E0,5.023553467E-1,9.224717102E0,1.008640382E1
4.256621708E0,-3.491938477E0,1.329086151E0,9.482780457E0,1.019231227E1
4.266679708E0,-2.087858276E0,2.171534271E0,9.794731750E0,1.024751108E1
4.276736708E0,-9.488768005E-1,2.999911652E0,9.918224945E0,1.040533628E1
4.286794708E0,-8.008346558E-1,3.549568634E0,9.692644043E0,1.035316967E1
4.296851708E0,-1.137933655E0,3.664679260E0,9.263486481E0,1.002681150E1
4.306909708E0,-1.620829468E0,3.453767853E0,9.167536011E0,9.929718881E0
4.316966708E0,-2.406545563E0,2.952909393E0,9.794132996E0,1.050886181E1
4.327023708E0,-2.855162659E0,2.274071045E0,1.016416351E1,1.079970244E1
4.337081708E0,-2.409389648E0,1.706601105E0,1.005623795E1,1.048072361E1
4.347138708E0,-1.876048737E0,1.432820435E0,9.839788055E0,1.011899018E1
4.357196708E0,-1.503174133E0,1.540746002E0,9.849517822E0,1.008198552E1
4.367253708E0,-1.460961914E0,1.762734375E0,9.991123352E0,1.025008234E1
4.377311708E0,-1.305435333E0,1.915117493E0,9.657018127E0,9.931255486E0
4.387368708E0,-7.720944214E-1,2.011517029E0,8.890911255E0,9.148258495E0
4.397426708E0,-1.065634003E0,1.901944885E0,8.302634583E0,8.584096411E0
4.407483708E0,-1.305135956E0,2.085014191E0,8.059989166E0,8.426985784E0
4.417541708E0,-1.647474060E0,2.393223267E0,8.517587585E0,8.999499245E0
4.427598708E0,-2.117197266E0,2.139500885E0,8.988957367E0,9.479522290E0
4.437656708E0,-2.607278137E0,1.291514282E0,8.910969543E0,9.373968564E0
4.447713708E0,-3.265160065E0,5.905220032E-1,8.540190582E0,9.162141762E0
4.457770708E0,-3.514541473E0,4.273612976E-1,8.110583954E0,8.849644711E0
4.467828708E0,-3.298989716E0,6.474037170E-1,7.864944763E0,8.553351439E0
4.477886083E0,-3.043171692E0,1.126557312E0,8.143216095E0,8.765956519E0
4.487944083E0,-2.465373230E0,1.707349548E0,8.563841400E0,9.073725099E0
4.498001083E0,-1.973945160E0,2.133663025E0,8.850644989E0,9.315733687E0
4.508059083E0,-2.058219910E0,2.119143219E0,8.988208923E0,9.461233367E0
4.518116083E0,-2.286495209E0,1.664837952E0,8.853189697E0,9.294014932E0
4.528174083E0,-2.472408600E0,9.572593689E-1,8.514743500E0,8.917959781E0
4.538231083E0,-2.467319183E0,3.213816833E-1,8.150850220E0,8.522165772E0
4.548289083E0,-1.980980530E0,4.894821167E-2,7.890990601E0,8.135994865E0
4.558346083E0,-1.469494171E0,1.133143616E-1,7.810458069E0,7.948302241E0
4.568404083E0,-1.574575653E0,4.216731262E-1,8.037236481E0,8.200869890E0
4.578461083E0,-2.325114899E0,7.616162109E-1,8.611292725E0,8.952127174E0
4.588518083E0,-2.929557953E0,1.011147308E0,9.184450836E0,9.693238150E0
4.598576083E0,-2.985840912E0,1.054257660E0,9.528285828E0,1.004066412E1
4.608633083E0,-2.876119080E0,8.622070313E-1,9.647288361E0,1.010374360E1
4.618691083E0,-2.446213074E0,6.099815369E-1,9.448651428E0,9.779215188E0
4.628748083E0,-1.749561768E0,3.471281433E-1,8.969348145E0,9.144980616E0
4.638806083E0,-9.810598755E-1,1.821711731E-1,8.310568085E0,8.370257266E0
4.648863083E0,-2.468367004E-1,1.793270874E-1,7.647746429E0,7.653829892E0
4.658921083E0,1.609153748E-1,2.501298523E-1,7.028184814E0,7.034475139E0
4.668978083E0,5.014572144E-2,2.893482971E-1,6.599925385E0,6.606455336E0
4.679036083E0,-3.008743286E-1,3.390449524E-1,6.650370483E0,6.665801108E0
4.689093083E0,-7.780819702E-1,2.603086853E-1,7.128476257E0,7.175538023E0
4.699151083E0,-1.205293579E0,1.511856079E-2,7.692203979E0,7.786074958E0
4.709208083E0,-8.890013123E-1,-7.417076111E-1,7.778873749E0,7.864561673E0
4.719266083E0,-9.327104187E-1,-6.216572571E-1,7.407945099E0,7.492266483E0
4.729323083E0,-1.352886658E0,1.886077881E-2,7.402256927E0,7.524896389E0
4.739380083E0,-1.185834045E0,8.277786255E-2,7.626041565E0,7.718132190E0
4.749438083E0,-6.743476868E-1,-3.415896606E-1,7.604935455E0,7.642412680E0
4.759495083E0,-1.758842468E-1,-7.692503357E-1,7.839946747E0,7.879558766E0
4.769553083E0,4.498146057E-1,-5.568420410E-1,7.411088562E0,7.445578548E0
4.779610083E0,7.213499451E-1,5.703140259E-2,7.093149719E0,7.129962922E0
4.789668083E0,7.011419678E-1,7.018904114E-1,7.396269379E0,7.462509694E0
4.799725083E0,6.333329773E-1,1.238674164E0,7.676636353E0,7.801677386E0
4.809783083E0,2.877017212E-1,1.496438141E0,7.830666046E0,7.977557904E0
4.819840083E0,6.092330933E-2,1.411414948E0,7.617509308E0,7.747402911E0
4.829898083E0,1.591191101E-1,1.018332367E0,7.084318085E0,7.158902320E0
4.839955083E0,3.016227722E-1,6.179150391E-1,6.591093750E0,6.626862916E0
4.850012083E0,2.456391907E-1,4.837939453E-1,6.490053864E0,6.512694860E0
4.860070083E0,5.763015747E-2,5.813909912E-1,6.710245972E0,6.735631947E0
4.870127083E0,-1.493893433E-1,6.399192810E-1,7.128326569E0,7.158551078E0
4.880185083E0,-7.634124756E-3,7.985893250E-1,7.597750397E0,7.639608254E0
4.890242083E0,3.067121887E-1,1.083147583E0,8.039032745E0,8.117470575E0
4.900300083E0,4.156855774E-1,1.225052490E0,8.210875397E0,8.312161144E0
4.910357083E0,2.815644836E-1,1.485660553E0,7.726333008E0,7.872908458E0
4.920415083E0,-2.195933533E-1,1.701362000E0,7.066804504E0,7.272040965E0
4.930472083E0,-5.674699402E-1,2.132914581E0,6.216273193E0,6.596468689E0
4.940530083E0,-7.460485840E-1,2.690804443E0,5.698050842E0,6.345455101E0
4.950587083E0,-7.568261719E-1,2.944227448E0,6.149212646E0,6.859597458E0
4.960645083E0,2.059716797E-1,2.440973969E0,7.736511841E0,8.115072009E0
4.970702083E0,1.576521606E0,1.992207184E0,8.761879578E0,9.122765128E0
4.980759083E0,1.522184601E0,2.283651123E0,8.345445557E0,8.785133462E0
4.990817083E0,-1.567240906E-1,2.980452118E0,7.979007568E0,8.518932976E0
5.000874083E0,-1.311871948E0,3.611240387E0,7.427105255E0,8.362054629E0
5.010932083E0,-1.906435547E0,3.620670776E0,7.072792053E0,8.171177442E0
5.020989083E0,-1.751058655E0,2.713706818E0,6.786287842E0,7.515591379E0
5.031047083E0,-1.698517914E0,1.291214905E0,7.504644012E0,7.802043373E0
5.041104083E0,-2.146087189E0,1.583706665E0,8.433911591E0,8.845602396E0
5.051162083E0,-1.880240021E0,3.355871429E0,8.784931641E0,9.590213737E0
5.061219083E0,-1.099912720E0,4.671186218E0,9.417665863E0,1.056987318E1
5.071277083E0,-4.108955383E-1,4.489613800E0,1.042596909E1,1.135897436E1
5.081334083E0,-4.339476013E-1,3.603905640E0,1.083222427E1,1.142425180E1
5.091392083E0,-9.153465271E-1,2.991080017E0,9.815239105E0,1.030161820E1
5.101449083E0,-1.310524750E0,2.920726318E0,8.312514038E0,8.907637564E0
5.111506083E0,-1.657203827E0,3.322490845E0,7.789950714E0,8.629519226E0
5.121564083E0,-1.971699829E0,3.582649841E0,7.865543518E0,8.865086290E0
5.131621083E0,-2.240989838E0,3.426973572E0,8.053552551E0,9.034704866E0
5.141679083E0,-2.204465790E0,3.368744659E0,8.546776886E0,9.447513172E0
5.151736083E0,-2.150278473E0,3.489842834E0,9.090596008E0,9.972042735E0
5.161794083E0,-2.239043884E0,3.573818207E0,9.343719635E0,1.025137019E1
5.171851083E0,-2.283651123E0,3.673361206E0,9.301058350E0,1.025759872E1
5.181909083E0,-2.307152252E0,3.725153503E0,8.916807404E0,9.935249087E0
5.191966083E0,-2.328557739E0,3.773802338E0,8.363108826E0,9.466010483E0
5.202024083E0,-2.211950226E0,3.806733856E0,7.769892426E0,8.930575276E0
5.212081083E0,-2.374212799E0,3.997137909E0,7.289391632E0,8.645763601E0
5.222138083E0,-2.594554596E0,4.161346436E0,6.912475433E0,8.475307329E0
5.232196083E0,-2.802172852E0,4.102369080E0,6.794820099E0,8.417314591E0
5.242253083E0,-2.967129822E0,3.929478607E0,6.964267731E0,8.529108191E0
5.252311083E0,-2.959346008E0,3.791016541E0,7.372618561E0,8.802558699E0
5.262368083E0,-2.796334991E0,3.707041168E0,7.847580872E0,9.118452124E0
5.272426083E0,-2.538571014E0,3.621718597E0,8.306227112E0,9.410345224E0
5.282483083E0,-2.384541321E0,3.517984314E0,8.538094940E0,9.537364214E0
5.292541083E0,-2.232756958E0,3.434158630E0,8.526269531E0,9.459171277E0
5.302598083E0,-2.195933533E0,3.394940186E0,8.373287659E0,9.298370242E0
5.312656083E0,-2.476001129E0,3.415148163E0,8.183632050E0,9.206826385E0
5.322713083E0,-2.824326782E0,3.503165131E0,7.944429474E0,9.130331175E0
5.332771083E0,-3.069367218E0,3.643872528E0,7.798183594E0,9.138407382E0
5.342828083E0,-3.259322205E0,3.696712646E0,7.801476746E0,9.227778987E0
5.352885083E0,-3.262765045E0,3.727548523E0,7.831115112E0,9.266424210E0
5.362943083E0,-3.109334106E0,3.891607361E0,8.007149048E0,9.430111469E0
5.373000083E0,-2.811603241E0,3.943549347E0,8.199648743E0,9.523178762E0
5.383058083E0,-2.354603577E0,3.899391174E0,8.427025909E0,9.579361942E0
5.393115083E0,-2.112107849E0,3.964505768E0,8.447682953E0,9.567740215E0
5.403173083E0,-2.062860260E0,4.175417175E0,8.043373718E0,9.294372588E0
5.413230083E0,-2.147284698E0,4.417912903E0,7.470065918E0,8.940395451E0
5.423288083E0,-2.435884552E0,4.518204346E0,6.937922516E0,8.630322873E0
5.433345083E0,-2.575244751E0,4.579127655E0,6.407575378E0,8.285971146E0
5.443403083E0,-2.653831329E0,4.714595947E0,5.041815491E0,7.395278163E0
5.453460083E0,-2.722837830E0,4.970713348E0,5.279521179E0,7.745655616E0
5.463518083E0,-2.684517517E0,4.957840118E0,6.430627441E0,8.552179969E0
5.473575083E0,-2.534828796E0,4.973108368E0,6.849905548E0,8.836196573E0
5.483631208E0,-2.592758331E0,4.934189301E0,7.490573273E0,9.336878910E0
5.493689208E0,-2.919828186E0,4.673132172E0,8.354576569E0,1.000812223E1
5.503746208E0,-3.222049713E0,4.605323181E0,8.759484558E0,1.040764986E1
5.513804208E0,-3.239712982E0,4.783452759E0,8.799301758E0,1.052638931E1
5.523861208E0,-3.047961731E0,4.761598206E0,8.456813965E0,1.017254101E1
5.533919208E0,-3.123255157E0,4.930147705E0,7.763904877E0,9.712841917E0